,rpm,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm_charge,u_pcm_discharge,e,EER
219,0.0,0.0,-27.96296296296307,19.1125,0.06831000000000001,0.0,0.0,0.0,-0.0,-1.6273064250633458
220,946.5126845083004,0.0,-28.333333333333442,18.9249999999999,0.06931999999999999,0.0,0.0,0.0,0.0,5.329369552325238
221,0.0,0.0,-28.51851851851863,18.8999999999999,0.08091,0.0,1.0,1.0,-0.0,-1.573792430447218
222,364.252680636385,0.0,-28.333333333333442,19.3374999999999,0.08927,0.0,0.0,0.0,0.0,1.376736835348647
223,174.73129794604276,0.0,-28.148148148148255,20.1,0.093,0.0,1.0,1.0,-0.0,-0.34121719515519455
224,819.8581886727542,0.0,-28.148148148148255,20.8999999999999,0.08811000000000001,1.05415186912208,0.0,0.0,0.2560995912910489,4.116179427729231
225,1234.2421973011649,0.0,-28.148148148148255,21.7874999999999,0.08628000000000001,2.9245513140349324,0.0,0.0,0.482335503088695,6.063313389346641
226,0.0,5.0,-28.148148148148255,22.6,0.08587,4.638536273817913,1.0,0.0,-1.8844875108600518,-2.4614311567928375
227,2900.0,-5.0,-27.592592592592695,23.3999999999999,0.08218,2.888264769972636,0.0,1.0,0.36989623887930845,7.808310727147006
228,0.0,5.0,-27.407407407407508,23.5,0.07926000000000001,4.82511546696905,1.0,0.0,-1.8117849352940536,-2.6631833464196077
229,0.0,5.0,-27.22222222222232,23.5,0.08091,3.071051443708503,1.0,0.0,-1.1531505886882458,-2.6631833464196077
230,2811.7016653935516,-5.0,-27.22222222222232,23.5,0.083,1.7338025624724736,0.0,1.0,0.21842294573252405,7.9378224511066255
231,1200.0,0.0,-27.407407407407508,23.4124999999999,0.08605,2.065159678739213,0.0,0.0,0.37274063513374694,5.5404736808429575
232,0.0,0.0,-27.77777777777788,23.1375,0.08628000000000001,0.0,0.0,0.0,-0.0,-2.582588466768016
233,1926.8176503582276,-5.0,-28.148148148148255,22.8374999999999,0.093,0.0,0.0,1.0,0.0,7.9759977321180955
